sample_id,theta_ej_0,nu_theta_ej_M
101,2.119907855987549,-0.08047658205032349
102,2.3390767574310303,-0.01519429124891758
103,1.8588736057281494,-0.11101945489645004
104,2.7153122425079346,-0.010240156203508377
105,1.6495784521102905,-0.16406796872615814
106,2.4577507972717285,-0.051497019827365875
107,1.0070521831512451,-0.28762125968933105
108,2.5797433853149414,-0.015750238671898842
109,2.4577507972717285,-0.051497019827365875
110,2.054561138153076,-0.09748086333274841
111,1.3585830926895142,-0.2166401892900467
112,2.6121652126312256,-0.02455722726881504
113,2.0985751152038574,-0.08497264981269836
114,2.9804747104644775,-0.0002545543247833848
115,2.5797433853149414,-0.015750238671898842
116,1.9222413301467896,-0.1264244019985199
117,1.8588736057281494,-0.11101945489645004
118,2.288662910461426,-0.06536266207695007
119,1.4180241823196411,-0.2108483910560608
120,2.148510456085205,-0.08564764261245728
121,2.4182472229003906,-0.03881387412548065
122,1.9287440776824951,-0.10953205078840256
123,2.6211001873016357,-0.00846316758543253
124,2.347665786743164,-0.029120473191142082
125,1.5543408393859863,-0.17125347256660461
126,2.544477701187134,-0.02678924798965454
127,1.3653032779693604,-0.21748371422290802
128,2.544477701187134,-0.02678924798965454
129,2.4088833332061768,-0.041221681982278824
130,1.6495784521102905,-0.16406796872615814
131,1.3585830926895142,-0.2166401892900467
132,2.630507469177246,-0.01777872070670128
133,2.2199244499206543,-0.05018005147576332
134,2.9804747104644775,-0.0002545543247833848
135,1.0582908391952515,-0.28296658396720886
136,1.9392881393432617,-0.09493608772754669
137,2.389965772628784,-0.05157018080353737
138,2.1671013832092285,-0.06604324281215668
139,2.209880828857422,-0.04114373400807381
140,2.3513946533203125,-0.04916749894618988
141,2.328547477722168,-0.05416267737746239
142,1.4740633964538574,-0.19133807718753815
143,2.5462892055511475,-0.02835734561085701
144,1.1183522939682007,-0.27365604043006897
145,1.4954711198806763,-0.18575124442577362
146,2.2203855514526367,-0.04771864041686058
147,2.2199244499206543,-0.05018005147576332
148,2.2199244499206543,-0.05018005147576332
149,1.9392881393432617,-0.09493608772754669
150,2.630507469177246,-0.01777872070670128
151,1.9392881393432617,-0.09493608772754669
152,2.63458514213562,-0.003914011176675558
153,1.275357723236084,-0.25381579995155334
154,2.1158745288848877,-0.06909454613924026
155,2.2530226707458496,-0.061818186193704605
156,1.9392881393432617,-0.09493608772754669
157,1.3653032779693604,-0.21748371422290802
158,2.0914511680603027,-0.08695430308580399
159,1.9740527868270874,-0.10449621081352234
160,1.5055499076843262,-0.17869190871715546
161,2.200491428375244,-0.0702681839466095
162,2.046943426132202,-0.08857420831918716
163,1.6780506372451782,-0.1471431702375412
164,1.3791307210922241,-0.20732666552066803
165,2.200491428375244,-0.0702681839466095
166,2.09980845451355,-0.08886440843343735
167,2.3640477657318115,-0.04823068156838417
168,2.209880828857422,-0.04114373400807381
169,1.6780506372451782,-0.1471431702375412
170,2.420387029647827,-0.0159414391964674
171,2.046943426132202,-0.08857420831918716
172,2.028362989425659,-0.08432844281196594
173,2.123649835586548,-0.08177968114614487
174,2.181973934173584,-0.0793163999915123
175,2.6457438468933105,-0.014397575519979
176,1.4180241823196411,-0.2108483910560608
177,2.4182472229003906,-0.03881387412548065
178,1.5562466382980347,-0.2067987322807312
179,2.209880828857422,-0.04114373400807381
180,2.53204607963562,-0.030224427580833435
181,2.09980845451355,-0.08886440843343735
182,1.494402289390564,-0.19050583243370056
183,2.6936113834381104,-0.017448749393224716
184,1.939432978630066,-0.1075437143445015
185,1.6109485626220703,-0.1661955863237381
186,1.7369290590286255,-0.13047976791858673
187,2.2389698028564453,-0.06464377045631409
188,1.9740527868270874,-0.10449621081352234
189,2.200491428375244,-0.0702681839466095
190,2.0401172637939453,-0.09196104854345322
191,1.4180241823196411,-0.2108483910560608
192,2.200491428375244,-0.0702681839466095
193,1.939432978630066,-0.1075437143445015
194,1.737192988395691,-0.1519051492214203
195,2.3390767574310303,-0.01519429124891758
196,2.2516448497772217,-0.07519350945949554
197,1.4253357648849487,-0.19977912306785583
198,1.6780506372451782,-0.1471431702375412
199,2.6525282859802246,-0.017773279920220375
