sample_id,theta_ej_0,nu_theta_ej_M
87,2.13751220703125,-0.07191786170005798
88,2.4856479167938232,-0.039534829556941986
89,2.2173876762390137,-0.06954547762870789
90,2.648700475692749,-0.015124427154660225
91,1.9848297834396362,-0.1029679924249649
92,1.49515700340271,-0.18685521185398102
93,1.081176996231079,-0.27748194336891174
94,1.951829433441162,-0.10719118267297745
95,2.287933826446533,-0.05978550761938095
96,1.1749378442764282,-0.2587665915489197
97,2.071192502975464,-0.0864095464348793
98,1.5344792604446411,-0.17756137251853943
99,2.123361110687256,-0.08037922531366348
100,2.12382173538208,-0.0813736543059349
101,2.7564079761505127,-0.0026259853038936853
102,1.530544638633728,-0.17828749120235443
103,2.609210729598999,-0.01713102124631405
104,2.532175302505493,-0.027260880917310715
105,2.3728220462799072,-0.04379654675722122
106,1.2393745183944702,-0.2455286830663681
107,1.9081352949142456,-0.11616985499858856
108,1.1193735599517822,-0.2691810131072998
109,2.0620715618133545,-0.09157270193099976
110,2.123361110687256,-0.08037922531366348
111,2.6526215076446533,-0.007080757059156895
112,2.005512237548828,-0.09900786727666855
113,2.7564079761505127,-0.0026259853038936853
114,1.1193735599517822,-0.2691810131072998
115,1.9081352949142456,-0.11616985499858856
116,1.152923345565796,-0.2626064419746399
117,2.5685036182403564,-0.02481892518699169
118,1.0897517204284668,-0.27903425693511963
119,2.2173876762390137,-0.06954547762870789
120,1.4934589862823486,-0.18780174851417542
121,2.2283434867858887,-0.06379084289073944
122,1.4658085107803345,-0.19602946937084198
123,2.0354111194610596,-0.09619444608688354
124,1.9848297834396362,-0.1029679924249649
125,2.7644734382629395,-0.00818251259624958
126,2.71370267868042,-0.004521708935499191
127,2.2748172283172607,-0.06063612177968025
128,2.2488114833831787,-0.0634414330124855
129,2.577733039855957,-0.02127138152718544
130,1.3776164054870605,-0.21154582500457764
131,2.7438464164733887,-0.0024668399710208178
132,2.7072482109069824,-0.006563887000083923
133,2.6732337474823,-0.01283935084939003
134,2.1832809448242188,-0.07278940081596375
135,2.598146438598633,-0.01784152165055275
136,2.0806033611297607,-0.08820830285549164
137,1.951829433441162,-0.10719118267297745
138,1.9404397010803223,-0.10953837633132935
139,2.2057340145111084,-0.0700521394610405
140,2.705688714981079,-0.007690236438065767
141,1.5881866216659546,-0.16648370027542114
142,2.3458707332611084,-0.04292358458042145
143,1.5819000005722046,-0.16884839534759521
144,2.2283434867858887,-0.06379084289073944
145,1.9925816059112549,-0.10186607390642166
146,2.2283434867858887,-0.06379084289073944
147,2.0354111194610596,-0.09619444608688354
148,2.497682809829712,-0.030827922746539116
149,2.4445862770080566,-0.03224092349410057
150,1.1516921520233154,-0.26473695039749146
151,2.4445862770080566,-0.03224092349410057
152,1.9279054403305054,-0.11146561056375504
153,2.575911283493042,-0.019885890185832977
154,1.5855286121368408,-0.16982729732990265
155,1.7923641204833984,-0.13204914331436157
156,2.4541754722595215,-0.035050489008426666
157,1.2248268127441406,-0.24491854012012482
158,2.5685036182403564,-0.02481892518699169
159,2.7507920265197754,-0.0007890108390711248
160,2.5103025436401367,-0.029538344591856003
161,2.0852158069610596,-0.08711603283882141
162,2.1004209518432617,-0.08052574843168259
163,2.1949996948242188,-0.06826628744602203
164,2.4541754722595215,-0.035050489008426666
165,1.3907995223999023,-0.20641668140888214
166,1.6244471073150635,-0.16029176115989685
167,2.3267745971679688,-0.04847268760204315
168,2.1346018314361572,-0.08060335367918015
169,2.2173876762390137,-0.06954547762870789
170,1.8328039646148682,-0.12706416845321655
171,1.9719706773757935,-0.10433021187782288
172,1.9330285787582397,-0.10227855294942856
173,2.577733039855957,-0.02127138152718544
174,1.6347858905792236,-0.15930983424186707
175,1.4841151237487793,-0.18659770488739014
176,1.1868869066238403,-0.2498413622379303
177,1.9279054403305054,-0.11146561056375504
178,2.714381694793701,-0.0035560301039367914
179,1.595461130142212,-0.16679386794567108
180,1.081176996231079,-0.27748194336891174
181,1.6554251909255981,-0.15599466860294342
182,1.4486675262451172,-0.1956755816936493
183,1.0821386575698853,-0.2771061062812805
184,2.208308219909668,-0.07214149832725525
185,2.279130458831787,-0.05412214994430542
186,2.7367708683013916,-0.002587185939773917
187,2.4541754722595215,-0.035050489008426666
188,1.0897517204284668,-0.27903425693511963
189,1.595461130142212,-0.16679386794567108
190,2.2879676818847656,-0.05973144620656967
191,2.1346018314361572,-0.08060335367918015
192,1.5819000005722046,-0.16884839534759521
193,2.39174747467041,-0.034818731248378754
194,2.8374431133270264,-0.0014532484347000718
195,2.1332852840423584,-0.07991185039281845
196,1.081176996231079,-0.27748194336891174
197,1.3109714984893799,-0.2246207445859909
198,1.4486675262451172,-0.1956755816936493
199,1.3457722663879395,-0.2160278856754303
