sample_id,theta_ej_0,nu_theta_ej_M
146,1.4948077201843262,-0.17739272117614746
147,2.93051815032959,-0.002784362295642495
148,1.0763968229293823,-0.258449912071228
149,1.7190698385238647,-0.13834735751152039
150,2.277693748474121,-0.06321589648723602
151,1.2807421684265137,-0.21150879561901093
152,2.247269630432129,-0.07040208578109741
153,2.4707648754119873,-0.0447206012904644
154,1.8725184202194214,-0.12029784917831421
155,1.2472319602966309,-0.2213299572467804
156,1.9610990285873413,-0.10549462586641312
157,1.9023627042770386,-0.11404971778392792
158,2.9250659942626953,-0.0035925668198615313
159,1.6488620042800903,-0.15082231163978577
160,2.6717610359191895,-0.023249849677085876
161,2.3217954635620117,-0.060534313321113586
162,1.9760262966156006,-0.10467398166656494
163,1.7802757024765015,-0.1296440213918686
164,2.8060855865478516,-0.010107443667948246
165,2.171847105026245,-0.07271340489387512
166,1.4705692529678345,-0.18119457364082336
167,2.171847105026245,-0.07271340489387512
168,2.364936351776123,-0.05370005592703819
169,2.2628846168518066,-0.06927523761987686
170,1.2807421684265137,-0.21150879561901093
171,2.04375958442688,-0.09489674866199493
172,1.9238442182540894,-0.11036800593137741
173,2.537532091140747,-0.037299998104572296
174,1.0661488771438599,-0.2602846622467041
175,1.8536592721939087,-0.11936163902282715
176,2.398994207382202,-0.05168384686112404
177,2.611954927444458,-0.031140616163611412
178,1.2772186994552612,-0.222947895526886
179,2.1970815658569336,-0.0651131197810173
180,1.5475603342056274,-0.16820363700389862
181,1.969965934753418,-0.11364820599555969
182,2.364936351776123,-0.05370005592703819
183,2.375631809234619,-0.05500653758645058
184,1.986499309539795,-0.10211998969316483
185,2.0615944862365723,-0.09024357795715332
186,2.5175187587738037,-0.03651063144207001
187,1.4722360372543335,-0.17874588072299957
188,2.4462740421295166,-0.04707076773047447
189,1.4001857042312622,-0.19430674612522125
190,1.6624348163604736,-0.1492624431848526
191,2.04375958442688,-0.09489674866199493
192,1.9760262966156006,-0.10467398166656494
193,1.0661488771438599,-0.2602846622467041
194,1.348014235496521,-0.20118790864944458
195,2.554891347885132,-0.0362975150346756
196,1.2698158025741577,-0.21744772791862488
197,2.086019515991211,-0.08973584324121475
198,1.807604193687439,-0.12792018055915833
199,2.798459053039551,-0.012143442407250404
