sample_id,theta_ej_0,nu_theta_ej_M
93,2.71278715133667,-0.031729862093925476
94,2.0195536613464355,-0.09692154079675674
95,2.562298059463501,-0.03430284559726715
96,1.9454119205474854,-0.10306694358587265
97,1.9744365215301514,-0.11000747233629227
98,2.36450457572937,-0.05974655598402023
99,2.1056981086730957,-0.044635310769081116
100,1.6577768325805664,-0.15705406665802002
101,2.236060619354248,-0.07415920495986938
102,2.330902099609375,-0.06522086262702942
103,1.9454119205474854,-0.10306694358587265
104,2.2646682262420654,-0.034366101026535034
105,1.8654060363769531,-0.11941951513290405
106,2.403404474258423,-0.039136357605457306
107,2.0609984397888184,-0.08501017838716507
108,2.3065555095672607,-0.05892026424407959
109,2.0113754272460938,-0.09383751451969147
110,2.002190113067627,-0.09605523943901062
111,2.330902099609375,-0.06522086262702942
112,2.89914608001709,-0.007511310279369354
113,2.361084222793579,-0.027451395988464355
114,1.5472240447998047,-0.1773509532213211
115,2.0035462379455566,-0.09613648056983948
116,2.511279582977295,-0.014229096472263336
117,1.7767711877822876,-0.10964006185531616
118,2.1235625743865967,-0.11116683483123779
119,2.027400255203247,-0.08900614082813263
120,2.1028904914855957,-0.0921056866645813
121,2.041666269302368,-0.11155213415622711
122,1.8654060363769531,-0.11941951513290405
123,2.0573506355285645,-0.06049078702926636
124,1.1529207229614258,-0.25235581398010254
125,2.027500629425049,-0.09220992773771286
126,2.1900298595428467,-0.048742473125457764
127,1.9685819149017334,-0.09743157774209976
128,2.0830769538879395,-0.07566112279891968
129,2.169156074523926,-0.06954749673604965
130,1.8654060363769531,-0.11941951513290405
131,2.002190113067627,-0.09605523943901062
132,1.5337542295455933,-0.1653892993927002
133,1.9574211835861206,-0.10505476593971252
134,2.091932535171509,-0.0987037643790245
135,2.171088695526123,-0.0918334573507309
136,1.9395639896392822,-0.10214226692914963
137,1.7430086135864258,-0.14727187156677246
138,1.6067020893096924,-0.16718022525310516
139,2.063753843307495,-0.11144094169139862
140,2.027500629425049,-0.09220992773771286
141,2.1543760299682617,-0.0666085034608841
142,2.3271169662475586,-0.07062190771102905
143,1.9379611015319824,-0.10205012559890747
144,1.993802547454834,-0.09450673311948776
145,1.7498595714569092,-0.12517225742340088
146,1.720656156539917,-0.15050023794174194
147,1.481758952140808,-0.18543775379657745
148,1.481758952140808,-0.18543775379657745
149,2.3586463928222656,-0.05598210543394089
150,1.6918115615844727,-0.1366513967514038
151,1.671729564666748,-0.15269553661346436
152,1.971179723739624,-0.11157723516225815
153,2.237065076828003,-0.08775675296783447
154,2.3271169662475586,-0.07062190771102905
155,1.9546215534210205,-0.1007591262459755
156,1.9498533010482788,-0.1028040200471878
157,2.0830135345458984,-0.08508378267288208
158,1.9276633262634277,-0.1127246618270874
159,2.2543811798095703,-0.07876262068748474
160,2.014291286468506,-0.09341290593147278
161,1.1529207229614258,-0.25235581398010254
162,1.5472240447998047,-0.1773509532213211
163,1.909424066543579,-0.11155922710895538
164,1.8654060363769531,-0.11941951513290405
165,2.171088695526123,-0.0918334573507309
166,2.0643322467803955,-0.06349576264619827
167,1.7498595714569092,-0.12517225742340088
168,2.1853041648864746,-0.05128886550664902
169,2.237065076828003,-0.08775675296783447
170,2.2140114307403564,-0.08100611716508865
171,1.9498533010482788,-0.1028040200471878
172,2.127227544784546,-0.09926414489746094
173,2.151904582977295,-0.07595324516296387
174,1.7430086135864258,-0.14727187156677246
175,2.3492777347564697,-0.04362159222364426
176,2.077721357345581,-0.08241838216781616
177,1.9823006391525269,-0.10503794252872467
178,2.6376540660858154,-0.013831406831741333
179,2.154679536819458,-0.08029770106077194
180,2.32845139503479,-0.0666605681180954
181,1.6506727933883667,-0.15262958407402039
182,2.1663973331451416,-0.05955573916435242
183,1.6577768325805664,-0.15705406665802002
184,1.46079683303833,-0.20209667086601257
185,1.5337542295455933,-0.1653892993927002
186,2.543713092803955,-0.03605875372886658
187,2.1764144897460938,-0.06240393966436386
188,2.4920191764831543,-0.010330945253372192
189,2.0223186016082764,-0.08671221137046814
190,2.0035462379455566,-0.09613648056983948
191,2.4185798168182373,-0.051678791642189026
192,2.45847749710083,-0.05054943263530731
193,2.45847749710083,-0.05054943263530731
194,2.45847749710083,-0.05054943263530731
195,1.6175256967544556,-0.16373272240161896
196,2.151904582977295,-0.07595324516296387
197,1.1529207229614258,-0.25235581398010254
198,2.6376540660858154,-0.013831406831741333
199,1.46079683303833,-0.20209667086601257
