sample_id,theta_ej_0,nu_theta_ej_M
55,2.5932514667510986,-0.11364234983921051
56,1.1714227199554443,-0.20441967248916626
57,2.4720873832702637,-0.10729001462459564
58,2.99421763420105,-0.11776890605688095
59,1.4322714805603027,-0.2658710777759552
60,2.1585922241210938,-0.08464259654283524
61,1.8189154863357544,-0.10434654355049133
62,2.2287559509277344,-0.08385281264781952
63,2.0703964233398438,-0.10408292710781097
64,2.328218460083008,-0.08944970369338989
65,2.068573474884033,-0.07903975993394852
66,2.2624263763427734,-0.1135878935456276
67,2.17553448677063,-0.09702969342470169
68,1.9846693277359009,-0.09722451865673065
69,2.99421763420105,-0.11776890605688095
70,1.603598713874817,-0.22188782691955566
71,2.4204349517822266,-0.09774120151996613
72,2.0891199111938477,-0.08955694735050201
73,2.530897855758667,-0.11637753993272781
74,2.097079277038574,-0.08393373340368271
75,2.2970285415649414,-0.11470324546098709
76,1.9752006530761719,-0.08919911086559296
77,2.2673122882843018,-0.13331949710845947
78,2.519782543182373,-0.1144341379404068
79,2.259239673614502,-0.08517377823591232
80,1.9632335901260376,-0.09534749388694763
81,2.132558822631836,-0.09118382632732391
82,2.404860019683838,-0.10863364487886429
83,3.1177313327789307,-0.1204407587647438
84,2.269428253173828,-0.08602259308099747
85,2.004375696182251,-0.07994740456342697
86,2.3106632232666016,-0.08471277356147766
87,2.0816197395324707,-0.09804093092679977
88,2.17553448677063,-0.09702969342470169
89,2.5950868129730225,-0.12289122492074966
90,2.3664886951446533,-0.0774233490228653
91,1.3961379528045654,-0.08543699234724045
92,1.1235616207122803,-0.2264377325773239
93,2.4385790824890137,-0.09172502160072327
94,2.038867950439453,-0.11969359219074249
95,3.453773021697998,-0.0319644957780838
96,2.269428253173828,-0.08602259308099747
97,2.3401637077331543,-0.11565999686717987
98,2.3723654747009277,-0.09183460474014282
99,1.9846693277359009,-0.09722451865673065
100,2.5950868129730225,-0.12289122492074966
101,1.718475103378296,-0.0927179753780365
102,2.4752755165100098,-0.12516529858112335
103,1.8767814636230469,-0.10455267131328583
104,2.5587620735168457,-0.13073980808258057
105,2.5932514667510986,-0.11364234983921051
106,2.090468406677246,-0.09159673750400543
107,2.0399632453918457,-0.07476257532835007
108,2.665419816970825,-0.11690542101860046
109,1.7803089618682861,-0.07501338422298431
110,1.7566423416137695,-0.23274371027946472
111,2.5379674434661865,-0.11490429937839508
112,2.5587620735168457,-0.13073980808258057
113,2.3660497665405273,-0.09693378210067749
114,1.688704490661621,-0.07056651264429092
115,2.7396488189697266,-0.019388198852539062
116,2.4009242057800293,-0.10691621899604797
117,2.273916244506836,-0.08077411353588104
118,2.0872721672058105,-0.09838863462209702
119,1.6971790790557861,-0.2146361619234085
120,2.068573474884033,-0.07903975993394852
121,1.8889745473861694,-0.11303475499153137
122,2.067657947540283,-0.07833769917488098
123,1.6971790790557861,-0.2146361619234085
124,2.237107515335083,-0.09166570752859116
125,2.3313441276550293,-0.1151236817240715
126,1.7566423416137695,-0.23274371027946472
127,2.404860019683838,-0.10863364487886429
128,2.665419816970825,-0.11690542101860046
129,1.8889745473861694,-0.11303475499153137
130,2.2624263763427734,-0.1135878935456276
131,2.213292121887207,-0.10264430940151215
132,2.3750946521759033,-0.08830764144659042
133,2.4720873832702637,-0.10729001462459564
134,2.530897855758667,-0.11637753993272781
135,2.665419816970825,-0.11690542101860046
136,2.123708724975586,-0.07966583222150803
137,2.0872721672058105,-0.09838863462209702
138,2.4964044094085693,-0.1402345895767212
139,1.918811559677124,-0.09429454803466797
140,2.4009242057800293,-0.10691621899604797
141,2.3942904472351074,-0.09318731725215912
142,1.8845264911651611,-0.0814937949180603
143,1.8981974124908447,-0.08619119226932526
144,1.7803089618682861,-0.07501338422298431
145,1.8457890748977661,-0.0999021828174591
146,2.3986849784851074,-0.10446617007255554
147,2.527527332305908,-0.11196064949035645
148,1.9365257024765015,-0.09928885102272034
149,2.213292121887207,-0.10264430940151215
150,2.519782543182373,-0.1144341379404068
151,2.2116403579711914,-0.08634580671787262
152,2.925110101699829,-0.04305213689804077
153,1.1539161205291748,-0.21890419721603394
154,2.3453118801116943,-0.08976760506629944
155,1.7174237966537476,-0.13985881209373474
156,1.8115580081939697,-0.09784691780805588
157,1.682394027709961,-0.0854058489203453
158,2.41506290435791,-0.11986155807971954
159,2.5950868129730225,-0.12289122492074966
160,2.41506290435791,-0.11986155807971954
161,2.07086181640625,-0.10355645418167114
162,1.940619945526123,-0.09875773638486862
163,1.9636831283569336,-0.08406563103199005
164,2.4720873832702637,-0.10729001462459564
165,1.5117037296295166,-0.2819967269897461
166,2.444762706756592,-0.11572656035423279
167,2.4716060161590576,-0.11501520872116089
168,2.2673122882843018,-0.13331949710845947
169,2.3664886951446533,-0.0774233490228653
170,2.4752755165100098,-0.12516529858112335
171,1.9365257024765015,-0.09928885102272034
172,2.390204429626465,-0.09609872847795486
173,2.15799617767334,-0.0917760357260704
174,1.974003791809082,-0.08130861818790436
175,2.3302643299102783,-0.09915181994438171
176,3.029209852218628,-0.12337315082550049
177,2.259239673614502,-0.08517377823591232
178,1.718475103378296,-0.0927179753780365
179,1.7367349863052368,-0.07089732587337494
180,2.213644504547119,-0.13031700253486633
181,2.429872512817383,-0.1064596176147461
182,2.5023269653320312,-0.1127173900604248
183,1.8889745473861694,-0.11303475499153137
184,1.9046390056610107,-0.08174833655357361
185,1.9983196258544922,-0.09473966807126999
186,2.4716060161590576,-0.11501520872116089
187,2.1585922241210938,-0.08464259654283524
188,2.0472002029418945,-0.09398354589939117
189,2.665419816970825,-0.11690542101860046
190,2.4716060161590576,-0.11501520872116089
191,1.7803089618682861,-0.07501338422298431
192,1.9660084247589111,-0.09630171954631805
193,1.9632335901260376,-0.09534749388694763
194,2.4932408332824707,-0.12427380681037903
195,2.444762706756592,-0.11572656035423279
196,1.9262036085128784,-0.08535431325435638
197,1.135596752166748,-0.1784876585006714
198,1.940619945526123,-0.09875773638486862
199,2.1155426502227783,-0.08024268597364426
