sample_id,theta_ej_0,nu_theta_ej_M
78,5.71376896893163,-0.08910210191124937
79,3.032399387980279,-0.2803610184126682
80,2.713083586115735,-0.010417128372915307
81,5.756245537140126,-0.23897922042128583
82,1.716595926057845,-0.21635905349142615
83,3.8560111283537752,-0.11212129977140653
84,2.752198537471137,-0.2684974362615363
85,4.684121942874807,-0.21262824112648562
86,3.9775789305677614,-0.29797108144680545
87,5.338879249112123,-0.219049597277583
88,2.6015907745240288,-0.15803788923877887
89,3.4126611115020196,-0.2861687892668841
90,2.7025526604194754,-0.24418528366877007
91,5.974808271916159,-0.22864684392905044
92,4.896272759500878,-0.15885960967864146
93,3.148594721212449,-0.24237414119495743
94,1.0898076966320063,-0.002758887887163275
95,2.45756287980781,-0.23076601227779447
96,5.665123330181424,-0.2737206201892106
97,2.5587614179258598,-0.25575564858406935
98,4.0241046757807135,-0.017805502002887552
99,4.343422315743778,-0.06054635289666127
100,3.910288324866811,-0.20765476237777347
101,3.518275235077015,-0.13851925616537167
102,4.940252495898371,-0.2715137748233283
103,1.9130144143872188,-0.1037239873148072
104,2.0373435558473587,-0.16836198173727585
105,2.5875874962469045,-0.22414585757074007
106,5.295344935349126,-0.05613664366083593
107,2.2320189268187196,-0.09588692279146091
108,2.6762978071917707,-0.02819865463852439
109,1.3141876586779446,-0.09611038561462334
110,1.0665070008412276,-0.09340889795705068
111,3.429313760154848,-0.28721634546260083
112,5.162358630138817,-0.10844323770498746
113,1.8642623067995694,-0.27217168190183805
114,5.5249130001378415,-0.08730881901507523
115,5.774557854923272,-0.00879342337948702
116,4.786102628287788,-0.16663262233078882
117,5.015152269296135,-0.044209364242959126
118,1.1774462549181168,-0.04746541973167734
119,5.009731392356971,-0.09762348618551372
120,2.8776758376652865,-0.052109990393744365
121,5.952600056183175,-0.2853531476911573
122,3.813259247812583,-0.16483243876295312
123,3.758371360010959,-0.2573957843911287
124,4.074431432504857,-0.1372447472096614
125,2.5141252367569056,-0.2601349551080433
126,4.775834279212447,-0.1859272929417571
127,2.0606311856615402,-0.05720725917949168
128,4.165926876270457,-0.18417154010529702
129,2.533948762276237,-0.06587830161257618
130,4.596670447931815,-0.0322200676255337
131,5.539266114836112,-0.05915356970492319
132,3.0594298794268004,-0.115800861181519
133,5.79934593884564,-0.24004516258419328
134,4.13781742264363,-0.18424436273634798
135,4.044572750645891,-0.023809384914619758
136,3.3462945991215194,-0.01886545853438315
137,2.9218485819536912,-0.12513814805596735
138,4.1217009868067365,-0.11263170931900679
139,2.3688556198635937,-0.14076719989350392
140,3.7777790574662244,-0.2675991170492253
141,1.6559132809092039,-0.20841161286207596
142,1.8700115501718384,-0.2342799967580442
143,1.1250801644159862,-0.03578405929834705
144,5.503499994343282,-0.10382283142926765
145,3.231202765874982,-0.10599040693540926
146,3.5511514873580614,-0.19513723329495822
147,5.127436013439723,-0.01353013949544385
148,5.701220007055885,-0.16047029623797182
149,5.347435435335514,-0.26679393448798927
150,2.4031395637692827,-0.0993995154223963
151,1.4250006922565441,-0.1638207896206909
152,3.3752238397112078,-0.23615898922287973
153,3.2987873006680464,-0.12301670324884134
154,3.1592498765656645,-0.24863958826787014
155,4.667496616410593,-0.0019056554922311508
156,5.186663083036701,-0.0268194549163549
157,4.481545655142964,-0.0012614285358070187
158,5.150902960277165,-0.027249054076805168
159,3.630939200382941,-0.07394004440453333
160,2.6834290344323186,-0.19674012067986363
161,5.586693982916221,-0.29053571602377226
162,3.654169167682141,-0.009378317312176476
163,2.1837531363064193,-0.014047012458743735
164,1.9971399913871832,-0.13501132688749654
165,5.247016801644673,-0.02206506346090359
166,5.517817205730136,-0.2769753002650164
167,3.886268891348017,-0.06605525406338544
168,3.580550068708573,-0.19157322446302313
169,3.4431862633151007,-0.0939310883800584
170,1.2084479656978162,-0.06456208133586744
171,2.0122698781597785,-0.2528519780061336
172,5.747858837044528,-0.25865559988152576
173,1.7539661797344692,-0.05153162926736288
174,3.797744827085153,-0.028930295743120615
175,3.665807739062964,-0.11058937141307293
176,3.216328049521706,-0.15477764985577602
177,5.194176990080071,-0.09190216173900834
178,5.405369353743701,-0.2578038507293039
179,5.4858083330559415,-0.0490540756103795
180,3.7252435835972295,-0.20435488386199335
181,3.4951059929711668,-0.1971709806305069
182,2.1735571137007286,-0.12732533285555345
183,4.355107478200153,-0.1863058046832179
184,1.2821085615363461,-0.0296047397693614
185,1.03957565133674,-0.19062949833521642
186,2.748649015278425,-0.26977705385728334
187,4.407422141844084,-0.25817882900604233
188,1.7920402495847823,-0.09681530484049725
189,4.290814228850278,-0.23224987935033695
190,3.22423108365927,-0.17630892174924825
191,2.005328635927414,-0.17025235960071963
192,1.366021563050013,-0.10989838680566441
193,3.6299073777961803,-0.2789292813976054
194,4.018135469123381,-0.1141877193002854
195,5.860560271944746,-0.2993287051847538
196,5.476709437020339,-0.22562417399950402
197,1.7330391207984754,-0.2864444470903803
198,1.3856490708003628,-0.2882591714039099
199,2.653708236059216,-0.14376973151343328
200,4.98218268285227,-0.29502370982275583
201,2.82021181702192,-0.2836227709932194
202,5.322014519515157,-0.07845600741258565
203,4.002399278335925,-0.12116317476194194
204,4.432894261750127,-0.09132768049891749
205,4.253868933868604,-0.2995776953434912
206,5.072402470902944,-0.2170043460996291
207,1.4542202009638068,-0.15719033853058723
208,4.238905240963641,-0.15095344735369046
209,2.1933897354903493,-0.2136836077737197
210,3.644655185459694,-0.01596062445065044
211,4.628810653048783,-0.2002947385788622
212,1.3015586433859405,-0.19007636661086455
213,4.51746090738092,-0.17907098931130383
214,5.638069961133893,-0.21165085109529255
215,1.6803994636769761,-0.13351405974843764
216,1.547488586558238,-0.2615243401840006
217,2.2245651687824415,-0.11324787692750857
218,2.439052593657996,-0.2632065447119537
219,5.654943426746508,-0.18326536932841236
220,2.3407021483348354,-0.10664095647426597
221,1.322490287165089,-0.2795653172712421
222,4.098435749432616,-0.29725516425904247
223,4.754593760305811,-0.12020591736427819
224,4.3270013817833135,-0.13068715363724046
225,3.0646277326397207,-0.08828386431821647
226,4.423704084769975,-0.10771984249246361
227,2.8323147706619194,-0.08329961144863973
228,2.3154026853560516,-0.2565737530224771
229,3.781225725127314,-0.28993562839563614
230,5.383141513488691,-0.15305196714047895
231,4.364283470478886,-0.25377584865171415
232,5.1440072473887035,-0.17510595172903445
233,1.3498143435530507,-0.046769235380367424
234,5.040777861629649,-0.29864255106782656
235,3.327183726793691,-0.08065959279521612
236,4.820442255328483,-0.08514517440172914
237,1.581176722043294,-0.11493660350727011
238,4.210373391492018,-0.024604952427945637
239,4.06698140080323,-0.15959414335981995
240,1.2716033255982195,-0.12637763780232494
241,3.177786843920937,-0.23374365234160693
242,5.023578585194084,-0.0735559639288402
243,1.2908603122212408,-0.05867841414088973
244,4.501592023770198,-0.20707791802177344
245,5.8715496034213635,-0.1983424435522323
246,1.1365801705130067,-0.10908641022068044
247,5.20504200818182,-0.24133872484490881
248,4.913720909902123,-0.08343450016085796
249,3.991671158250026,-0.11905254653446115
250,2.1667912901874327,-0.12429452123622
251,1.4058842545804933,-0.23553156735810676
252,3.383360763054003,-0.11876392835639785
253,4.714548392862169,-0.15257492105191175
254,4.850719096754908,-0.18917903263282318
255,2.3371173002918137,-0.07463090781615705
256,3.967621059234186,-0.1777335728009553
257,1.0100138534299103,-0.293317502365951
258,2.85105415085439,-0.031238585689221166
259,1.5959248660196028,-0.01518311465534189
260,1.4113340576069495,-0.06998906945976069
261,1.07161107009294,-0.24526853727737935
262,1.8939546243453549,-0.003103337953789864
263,3.8320622598105594,-0.15167791388475432
264,2.301184729008373,-0.2280704702674481
265,5.837559856311607,-0.018260898503868084
266,1.11328429353617,-0.2311218690056756
267,4.832977547450497,-0.03805257586135291
268,2.2506284579355453,-0.18119850158847167
269,2.6450809019826957,-0.2622992823206563
270,4.080602554627463,-0.04280282489432341
271,3.6828929513571826,-0.12974140079769983
272,5.065908100064987,-0.12261475749508599
273,2.2675630931371766,-0.2266690632591776
274,3.8443866871404606,-0.2407541089503586
275,1.4894063737023093,-0.15637946868099056
276,4.886930230097679,-0.07680429760234739
277,2.8668912052456883,-0.16752258712562607
278,1.6325565816045065,-0.11354353453395907
279,1.392408787031886,-0.144564727037605
280,1.437032686201449,-0.17448459158950333
281,5.6891391478619155,-0.004429117875072386
282,3.738021528340975,-0.2089401864304759
283,2.996621073626163,-0.014406571636200405
284,1.515257191843956,-0.06923263455473255
285,3.4676050130600107,-0.09811117541585904
286,3.3308532763965633,-0.19788491760490734
287,5.614285999539024,-0.13435267660241143
288,2.574241472590148,-0.09463434658021572
289,4.11134453939765,-0.29532451959803685
290,5.767711610724293,-0.13251288995234245
291,3.100582163491664,-0.11125974539808811
292,5.420700969731646,-0.09091223080193228
293,3.5666761077123827,-0.14979476051522375
294,1.926172776394702,-0.28281358134652984
295,2.0752998690048203,-0.24984441027185816
296,2.054149231834955,-0.09860247687783952
297,3.941740285687329,-0.2524090583694968
298,4.03438078107506,-0.039794225861035315
299,5.233733970260917,-0.14559387468058585
300,4.284056850096696,-0.25179930214499496
301,3.354041841325231,-0.0624838016856947
302,2.8012065136162647,-0.24285062529096096
303,5.434673284157931,-0.005333130617075688
304,4.647198100410657,-0.08174963678074351
305,4.27454186239023,-0.14003098576237583
306,4.767004685546534,-0.18225414333327725
307,2.5457261817644223,-0.2013996691065653
308,4.900346055802908,-0.08598585292251507
309,5.994546649926706,-0.18754792259728792
310,3.5289103711126066,-0.16716122461586602
311,3.8284992904685318,-0.07757753245510107
312,1.7065895725505476,-0.19358687468408747
313,2.783197592227473,-0.03341165744901381
314,2.4809608947044257,-0.2760556907074167
315,1.7435996493386896,-0.16207776029373586
316,4.54636457521673,-0.1796674046654395
317,5.9266843852961415,-0.0065050360373871685
318,4.967552633450634,-0.21991001870408716
319,4.452608020203677,-0.289068661300837
320,2.106081303842142,-0.1650002542418969
321,1.98896137758264,-0.2151856358714936
322,2.3703847888718745,-0.20506513846255497
323,5.3190451704005,-0.24304015918384964
324,1.261294502665918,-0.0786889786239687
325,1.8172685892195222,-0.003766386687812706
326,3.009393847265924,-0.22287266218452836
327,5.25424281278772,-0.13669316217389377
328,2.9375730109190616,-0.22493891128796067
329,5.39264612412254,-0.17153362579361453
330,5.082170114717271,-0.14629345479121375
331,5.491710883193793,-0.1344066622022023
332,1.8271667970047654,-0.22778392001023412
333,1.0097026424242446,-0.03897573384417374
334,4.170923186512239,-0.05021043099902922
335,3.956377531938588,-0.13978300985708328
336,3.204809349877524,-0.040543802714565425
337,3.5759858160946396,-0.1421241034298527
338,1.8866229803419934,-0.23497247881434366
339,3.763304847043166,-0.1008461209046208
340,3.4722943091949894,-0.1813918565931159
341,3.274008540784825,-0.12360296317505662
342,5.282330827431857,-0.04233179253966085
343,4.7434054077470265,-0.10715471008870628
344,4.399104991305989,-0.05507324160257729
345,1.373119265394905,-0.26764969240614905
346,3.983397280763821,-0.03250312841335512
347,4.696064640433285,-0.17536797909888965
348,1.9773804748802721,-0.03953142142184046
349,5.447054792853597,-0.19225239351059437
350,4.572938869640179,-0.1257275291051572
351,4.521788662389216,-0.04151306302750418
352,4.925179932559342,-0.28189291283680123
353,3.619970357556733,-0.062226027781181414
354,5.555466880237959,-0.24911433269391883
355,3.8956163296338726,-0.1612696166525358
356,2.6927183603475173,-0.16904135108555596
357,2.566682394670301,-0.2779584095186224
358,1.5606678649599108,-0.2961137844124468
359,3.7067330964787253,-0.08221420248602154
360,4.05292726402387,-0.21818012492588196
361,4.608264263513705,-0.1480560604665978
362,4.976126108456453,-0.14669282655332072
363,1.3344866330956568,-0.028538938052585727
364,5.031003452149662,-0.1292435929546968
365,1.6253093290744527,-0.28006275625109456
366,4.869826452821456,-0.07930204694338946
367,3.1997961492225917,-0.011074809402355945
368,4.2677609262997525,-0.05285357303842511
369,3.697261601399077,-0.031192134202564836
370,1.8326737306420844,-0.0640643480345541
371,3.9316931379577635,-0.06763804027451562
372,2.200747220877571,-0.23838252335039156
373,4.958083354922341,-0.17389574478983502
374,2.6100421453545106,-0.19959388223124652
375,1.161672663802174,-0.2105723454670519
376,4.499339769016845,-0.07620650453083186
377,3.9028724565243906,-0.06316094027333494
378,5.676023220638851,-0.22241968999249517
379,2.382214451948585,-0.23168392977869717
380,2.528955063188224,-0.017337367866988473
381,1.1897215784838278,-0.10521470226234955
382,1.5050851767325641,-0.2365435835695547
383,1.1971984705805951,-0.036848898096577765
384,1.609534169780125,-0.2604628414490155
385,1.7603176120925514,-0.22066474126316576
386,2.490152236634256,-0.2554340893679633
387,5.947361961424043,-0.1926708697478634
388,3.3126338488469393,-0.24716269251951
389,1.3543899877159906,-0.03011119037916654
390,1.2238020957386988,-0.173334562443287
391,5.8430639834542,-0.0008084499313969484
392,3.0428692432698146,-0.27304101158748856
393,3.3028190098387364,-0.09270155310583536
394,3.0859776982621243,-0.2689977515795344
395,2.5964457317706913,-0.25380252778591117
396,2.242101454060198,-0.09051348070856935
397,3.1651643401699294,-0.17255850216453053
398,2.9797487668172433,-0.11748082010917371
399,1.670727473191326,-0.2636707898327563
400,2.8150991125131366,-0.08542305596438246
401,5.099791165488834,-0.07031741824303653
402,2.291070160315097,-0.15370584896406977
403,5.178631810019029,-0.14704915661652637
404,4.807573116159514,-0.16619212198783823
405,3.609366121245704,-0.2094073403585025
406,4.817798521866105,-0.17164559654533332
407,3.8677315199957083,-0.02637599967319909
408,2.157820487861569,-0.2744759416444876
409,2.6304836584566846,-0.007584886180614814
410,1.4447284859040024,-0.2250110686313508
411,4.240872817769457,-0.2156156221164705
412,2.4610095575842807,-0.15546180493418385
413,2.278374468868968,-0.12168464603766285
414,1.2339800384758923,-0.1768407381117757
415,2.429857741033776,-0.29664720291379404
416,5.644936814593113,-0.2031752595985713
417,1.9595237777678611,-0.18015241905365875
418,5.116858494119146,-0.05554387571409164
419,4.2074164756788885,-0.28477396721254716
420,5.057087525438722,-0.06702771202977281
421,3.506270815634435,-0.2374512237898309
422,2.478943084153623,-0.247473183199847
423,2.327789556437154,-0.16343244734527626
424,5.724201262073987,-0.010177768747953564
425,2.8827750455680783,-0.08439054221850112
426,4.7354335852120535,-0.28230511113648205
427,5.410834315373082,-0.06532786985037403
428,5.105327800447936,-0.2118384441428233
429,5.909764786265787,-0.13318287435214088
430,1.0257340983329393,-0.045697970823690426
431,2.284437489383514,-0.2297021191031821
432,3.0726977295160216,-0.08036566056569364
433,5.627677106121552,-0.17737329421703657
434,2.6220672831421057,-0.04334660404276658
435,4.724610798394362,-0.21070004608755907
436,3.7497748743161115,-0.03458342429189737
437,2.6623940850871888,-0.05973671477342554
438,4.315779142299729,-0.005493176869712679
439,5.936747329741208,-0.011810754080087527
440,4.443056920748999,-0.07150280800414893
441,2.9490163660104205,-0.19876822987053855
442,3.43338749006439,-0.10145030749435532
443,1.8484351336612659,-0.20676127165598152
444,1.6677505840958076,-0.13195654818192837
445,1.1049086662519259,-0.25498726858316717
446,4.938274614829834,-0.2640588432230813
447,5.783266011122983,-0.14820395995515034
448,2.9640802782918194,-0.24446386852077495
449,5.139010938720442,-0.06124792410678939
450,5.303229584258138,-0.18498229021038248
451,1.8015217811023125,-0.09502247719875714
452,2.0292152497424842,-0.22354594190973798
453,5.9652593548136785,-0.13792065556389427
454,4.842583041439919,-0.21471366421446875
455,2.5023290881895024,-0.1824942487895579
456,4.9932892569266265,-0.06872246939172472
457,4.475431844978103,-0.22982179488764448
458,2.146179237944739,-0.012632551621356625
459,1.0573330901564173,-0.2655196926642768
460,5.352804643896813,-0.10932160604588403
461,3.1290257293810075,-0.2462143159057518
462,5.219797904694858,-0.2174473418598385
463,3.262519118339171,-0.2892790198290027
464,1.5720045065091826,-0.27765211207049034
465,5.853263516920158,-0.10202462030933657
466,3.4580951527622337,-0.07106007248621563
467,5.367891349583943,-0.1045741729823032
468,4.335956466803251,-0.08146818638977782
469,4.154255991643816,-0.15230847051282007
470,2.9058881599289235,-0.19612944575489943
471,3.24524302421783,-0.07558402929186922
472,3.289973454220947,-0.03498103666996777
473,2.2161055764482116,-0.016485108878027843
474,2.761853916174191,-0.2596648428780871
475,3.180186517425337,-0.24592600946835713
476,1.5232723473911671,-0.18845243787266597
477,3.5457425906381066,-0.2185198413923714
478,2.7313338658748476,-0.17093944348484344
479,2.44721558153274,-0.12215276228935881
480,5.269432418670785,-0.24816979523253513
481,1.096197934358684,-0.006660531894047805
482,4.418032581545078,-0.16940142228823177
483,3.253768204873246,-0.13600556582532963
484,1.9085313187365542,-0.03374824696644685
485,3.4848409147416106,-0.15754278470481678
486,1.5356741768265816,-0.1949757109074244
487,3.1323918498773633,-0.13108275889623164
488,1.4994095406002002,-0.019226762465288205
489,2.9815753480273957,-0.22160554156771672
490,4.142894761501327,-0.19406641110648887
491,1.9337557462716926,-0.14886517701660898
492,4.469414785770684,-0.057626825762654266
493,4.18149871348856,-0.023258459122367292
494,4.221792966039832,-0.21303686191977933
495,1.2105831278722003,-0.18701981365341455
496,5.5601791191157846,-0.05259219077756894
497,1.781085862549602,-0.05086559774748603
498,4.708646873954342,-0.11787126505034992
499,5.228610906522221,-0.10310248379178152
